method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO1.0,16,AUUC_cr_V1,563.4208069063424,861.249999996733,540.2998437351686
NO1.0,16,AUUC_cr_V2,628.076326619752,861.249999996735,810.6639358402834
NO1.0,16,AUUC_cr_V1V2(0.5),595.7485667630456,861.2499999967365,675.4818897877245
NO2.0,16,AUUC_cr_V1,557.6459980197496,851.2499999964595,526.0824313877123
NO2.0,16,AUUC_cr_V2,514.5460618777864,851.2499999964614,777.3215342075305
NO2.0,16,AUUC_cr_V1V2(0.5),536.0960299487667,851.249999996463,651.701982797621
RAND,17,AUUC_cr_V1,164.64243050458617,562.4999999974962,308.91264035969016
RAND,17,AUUC_cr_V2,164.64243050458754,562.4999999974971,308.9126403596929
RAND,17,AUUC_cr_V1V2(0.5),164.6424305045839,562.4999999975025,308.91264035968925
Oracle,17,AUUC_cr_V1,457.55982473495186,893.7499999962109,582.7103867444439
Oracle,17,AUUC_cr_V2,677.8295420694444,893.7499999962132,916.0721036702719
